state,checking_amt,credit_history,purpose,credit_amount,savings,employment,personal_status,other_parties,property_magnitude,other_payment_plans,housing,own_telephone,foreign_worker,class
Texas,"(-2500.0, -1000.0]",'critical/other existing credit','new car',"(500.0, 1000.0]","[0.0, 0.01)",4<=X<7,'female div/dep/mar',none,'life insurance',none,own,none,no,bad
Texas,"(-10000.0, -7500.0]",'critical/other existing credit','new car',"(1000.0, 2500.0]","[20.0, 50.0)",<1,'male single',none,'real estate',none,,none,yes,good
Arizona,"(-0.01, 0.01]",'critical/other existing credit',furniture/equipment,"(5000.0, 7500.0]","[0.0, 0.01)",<1,'female div/dep/mar',none,'life insurance',,rent,yes,no,bad
California,"(-2500.0, -1000.0]",'existing paid','new car',"(1000.0, 2500.0]","[100.0, 500.0)",>=7,'male single',none,'life insurance',none,own,yes,no,good
California,"(-0.01, 0.01]",'critical/other existing credit',,"(500.0, 1000.0]","[0.0, 0.01)",>=7,'male single',none,'no known property',none,'for free',none,yes,good
California,"(-0.01, 0.01]",'critical/other existing credit',repairs,,"[0.0, 0.01)",>=7,'male single',,'no known property',none,'for free',none,yes,good
Georgia,"(-10000.0, -7500.0]",'existing paid',radio/tv,"(2500.0, 5000.0]","[20.0, 50.0)",,'female div/dep/mar',none,'real estate',none,own,none,yes,bad
Illinois,"(-10000.0, -7500.0]",'no credits/all paid',furniture/equipment,"(5000.0, 7500.0]","[50.0, 100.0)",1<=X<4,'male single',none,'no known property',none,'for free',none,yes,good
Indiana,"(-0.01, 0.01]",'existing paid',,"(2500.0, 5000.0]","[0.0, 0.01)",4<=X<7,'female div/dep/mar',none,car,none,own,none,no,bad
Louisiana,"(0.01, 20.0]",'existing paid',radio/tv,"(1000.0, 2500.0]","[20.0, 50.0)",1<=X<4,,guarantor,'real estate',none,own,none,yes,bad
Maryland,"(100.0, 500.0]",'existing paid','used car',"(7500.0, 10000.0]","[0.01, 20.0)",<1,'male single',none,,none,own,none,yes,good
Michigan,"(-0.01, 0.01]",'critical/other existing credit',education,"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'female div/dep/mar',none,car,,own,none,yes,bad
Missouri,"(-0.01, 0.01]",'critical/other existing credit',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",4<=X<7,'male single',none,'real estate',none,own,none,no,good
New Jersey,"(-10000.0, -7500.0]",'existing paid',radio/tv,"(1000.0, 2500.0]","[0.01, 20.0)",1<=X<4,'male div/sep',none,car,none,rent,none,no,bad
Nevada,"(-2500.0, -1000.0]",'existing paid','new car',"(500.0, 1000.0]","[20.0, 50.0)",<1,'male single',none,'real estate',none,own,yes,yes,good
New York,"(0.01, 20.0]",'existing paid',education,"(1000.0, 2500.0]","[0.01, 20.0)",4<=X<7,'male single',none,,none,own,none,no,good
Pennsylvania,"(50.0, 100.0]",'existing paid','new car',"(2500.0, 5000.0]","[100.0, 500.0)",,'female div/dep/mar',none,car,none,rent,yes,yes,bad
Tennessee,"(-0.01, 0.01]",'delayed previously','used car',"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'male mar/wid',none,'real estate',none,rent,none,yes,good
Texas,"(-0.01, 0.01]",'existing paid',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",4<=X<7,'male mar/wid',none,'life insurance',none,own,yes,yes,good
Texas,"(-0.01, 0.01]",'existing paid',radio/tv,"(2500.0, 5000.0]","[0.0, 0.01)",<1,'male single',none,car,none,own,none,no,bad
Texas,"(5000.0, 7500.0]",'critical/other existing credit',education,"(1000.0, 2500.0]","[0.01, 20.0)",<1,'male div/sep',none,,none,rent,none,no,bad
Texas,"(-500.0, -100.0]",'existing paid','new car',"(1000.0, 2500.0]","[0.0, 0.01)",unemployed,'female div/dep/mar',none,'life insurance',,own,,no,bad
California,"(100.0, 500.0]",'critical/other existing credit',furniture/equipment,"(2500.0, 5000.0]","[20.0, 50.0)",>=7,'female div/dep/mar',none,'life insurance',none,,yes,yes,good
California,"(-10000.0, -7500.0]",,'new car',"(7500.0, 10000.0]","[20.0, 50.0)",>=7,'male single',none,'no known property',bank,'for free',none,yes,bad
Georgia,"(2500.0, 5000.0]",'existing paid',furniture/equipment,"(2500.0, 5000.0]","[20.0, 50.0)",<1,'female div/dep/mar',none,'life insurance',stores,own,none,yes,bad
Illinois,"(100.0, 500.0]",'existing paid',radio/tv,"(1000.0, 2500.0]","[0.01, 20.0)",<1,'male mar/wid',none,'real estate',none,rent,none,no,good
Indiana,"(-0.01, 0.01]",'delayed previously','new car',"(1000.0, 2500.0]","[0.0, 0.01)",>=7,'male single',none,'no known property',none,'for free',yes,no,good
Louisiana,"(-5000.0, -2500.0]",'existing paid',furniture/equipment,"(5000.0, 7500.0]","[0.0, 0.01)",>=7,'male single',none,'life insurance',none,own,none,no,good
Maryland,"(7500.0, 10000.0]",'existing paid',furniture/equipment,"(2500.0, 5000.0]","[0.01, 20.0)",1<=X<4,'male single',none,,none,own,none,no,bad
Michigan,"(-0.01, 0.01]",'critical/other existing credit','new car',"(1000.0, 2500.0]","[0.0, 0.01)",>=7,'male single',none,'real estate',none,own,,no,bad
Missouri,"(-1000.0, -500.0]",'delayed previously','new car',"(1000.0, 2500.0]","[20.0, 50.0)",unemployed,'male single',none,'real estate',none,'for free',none,yes,good
New Jersey,"(-0.01, 0.01]",'critical/other existing credit','new car',"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'female div/dep/mar',none,car,none,own,yes,yes,bad
Nevada,"(-0.01, 0.01]",'existing paid',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",4<=X<7,'male single',,car,bank,own,none,no,bad
New York,"(-0.01, 0.01]",'all paid',radio/tv,"(500.0, 1000.0]","[0.0, 0.01)",1<=X<4,'female div/dep/mar',none,'real estate',bank,own,none,yes,bad
Pennsylvania,"(-0.01, 0.01]",'critical/other existing credit','used car',"(7500.0, 10000.0]","[0.0, 0.01)",4<=X<7,'male single',none,'no known property',none,'for free',yes,no,good
Texas,"(-0.01, 0.01]",'critical/other existing credit',,"(500.0, 1000.0]","[0.0, 0.01)",4<=X<7,'female div/dep/mar',none,'real estate',none,,none,no,good
Texas,"(-0.01, 0.01]",'all paid',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",>=7,'male single',none,'life insurance',bank,own,none,yes,good
Texas,"(-10000.0, -7500.0]",'existing paid',radio/tv,,"[20.0, 50.0)",4<=X<7,'male mar/wid',guarantor,'real estate',none,own,yes,yes,bad
California,"(100.0, 500.0]",'critical/other existing credit',,"(1000.0, 2500.0]","[100.0, 500.0)",<1,'male single',none,car,,own,none,yes,good
California,"(100.0, 500.0]",'existing paid',education,"(1000.0, 2500.0]","[50.0, 100.0)",4<=X<7,'female div/dep/mar',none,'life insurance',none,own,yes,yes,bad
Illinois,"(20.0, 50.0]",,radio/tv,"(1000.0, 2500.0]","[0.01, 20.0)",<1,'male single',none,car,stores,own,none,yes,bad
Indiana,"(0.01, 20.0]",'no credits/all paid','new car',"(1000.0, 2500.0]","[100.0, 500.0)",,'female div/dep/mar',none,car,none,own,none,yes,good
Louisiana,"(-0.01, 0.01]",'no credits/all paid','new car',,"[0.0, 0.01)",1<=X<4,'female div/dep/mar',none,'life insurance',bank,own,,no,good
Maryland,"(-10000.0, -7500.0]",'all paid',furniture/equipment,"(2500.0, 5000.0]","[20.0, 50.0)",4<=X<7,'male single',none,,bank,own,none,yes,good
Michigan,"(100.0, 500.0]",'critical/other existing credit',furniture/equipment,"(1000.0, 2500.0]","[50.0, 100.0)",<1,'male single',none,'real estate',none,own,none,no,good
Missouri,"(-7500.0, -5000.0]",,'used car',"(2500.0, 5000.0]","[0.0, 0.01)",>=7,'male single',none,'no known property',bank,'for free',yes,yes,good
New Jersey,"(-1000.0, -500.0]",,,"(1000.0, 2500.0]","[20.0, 50.0)",4<=X<7,'male single',guarantor,car,bank,rent,none,yes,good
Nevada,"(1000.0, 2500.0]",'delayed previously',radio/tv,"(500.0, 1000.0]","[50.0, 100.0)",<1,'female div/dep/mar',none,'life insurance',bank,own,none,no,good
New York,"(0.01, 20.0]",'existing paid','new car',"(10000.0, 12500.0]","[0.0, 0.01)",1<=X<4,'male single',none,'no known property',none,'for free',yes,no,bad
Pennsylvania,"(20.0, 50.0]",'delayed previously',business,"(2500.0, 5000.0]","[0.0, 0.01)",1<=X<4,'male single',,'life insurance',,own,yes,no,good
Texas,"(100.0, 500.0]",'delayed previously',radio/tv,"(1000.0, 2500.0]","[100.0, 500.0)",4<=X<7,'female div/dep/mar',none,'life insurance',none,rent,yes,yes,good
Texas,"(-5000.0, -2500.0]",'existing paid','new car',"(1000.0, 2500.0]","[50.0, 100.0)",,'male div/sep',,,none,own,none,no,good
Texas,"(-0.01, 0.01]",'critical/other existing credit',radio/tv,,"[0.0, 0.01)",>=7,'male single',none,car,none,own,none,no,good
California,"(100.0, 500.0]",'existing paid',,"(2500.0, 5000.0]","[0.0, 0.01)",4<=X<7,'male single',,car,none,own,yes,yes,good
Illinois,"(-10000.0, -7500.0]",'existing paid',radio/tv,"(5000.0, 7500.0]","[50.0, 100.0)",1<=X<4,'female div/dep/mar',none,car,none,own,yes,no,good
Maryland,"(-2500.0, -1000.0]",'existing paid',furniture/equipment,"(2500.0, 5000.0]","[20.0, 50.0)",,,,'real estate',none,rent,yes,no,good
Michigan,"(-0.01, 0.01]",,radio/tv,"(5000.0, 7500.0]","[0.0, 0.01)",4<=X<7,'male single','co applicant',car,none,own,,yes,good
Missouri,"(-0.01, 0.01]",'existing paid','used car',"(5000.0, 7500.0]","[0.0, 0.01)",unemployed,'female div/dep/mar',none,'life insurance',none,rent,yes,no,good
Nevada,"(-10000.0, -7500.0]",'existing paid',,"(500.0, 1000.0]","[50.0, 100.0)",1<=X<4,'female div/dep/mar',none,'life insurance',none,,none,no,good
New York,"(20.0, 50.0]",'existing paid',radio/tv,"(1000.0, 2500.0]","[50.0, 100.0)",>=7,'male single',none,,none,own,none,no,bad
Pennsylvania,"(-0.01, 0.01]",'critical/other existing credit',furniture/equipment,"(2500.0, 5000.0]","[0.0, 0.01)",4<=X<7,'female div/dep/mar','co applicant',,bank,own,none,yes,good
Texas,"(100.0, 500.0]",'existing paid',radio/tv,"(2500.0, 5000.0]","[50.0, 100.0)",4<=X<7,'female div/dep/mar',none,'real estate',none,own,none,no,bad
Texas,"(-0.01, 0.01]",'critical/other existing credit',education,"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'female div/dep/mar',none,car,none,,yes,yes,good
Texas,"(100.0, 500.0]",'critical/other existing credit','new car',"(2500.0, 5000.0]","[0.01, 20.0)",<1,'male div/sep',none,,none,own,none,yes,good
California,"(-0.01, 0.01]",'existing paid',,"(500.0, 1000.0]","[0.0, 0.01)",<1,'male mar/wid',none,car,none,own,none,no,bad
Illinois,"(0.01, 20.0]",'critical/other existing credit','new car',"(1000.0, 2500.0]","[0.01, 20.0)",>=7,'male single',guarantor,'real estate',bank,own,,yes,good
Maryland,"(0.01, 20.0]",'critical/other existing credit','new car',"(2500.0, 5000.0]","[50.0, 100.0)",,'male single',none,'real estate',bank,own,none,no,bad
Michigan,"(-0.01, 0.01]",'existing paid',furniture/equipment,"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'female div/dep/mar',none,'real estate',none,rent,none,yes,good
Missouri,"(100.0, 500.0]",'existing paid',repairs,"(1000.0, 2500.0]","[50.0, 100.0)",<1,'male single',none,'no known property',none,rent,none,no,good
Nevada,"(-0.01, 0.01]",'existing paid','new car',"(1000.0, 2500.0]","[0.0, 0.01)",>=7,'female div/dep/mar',none,'no known property',none,'for free',yes,no,bad
New York,"(-10000.0, -7500.0]",'existing paid',furniture/equipment,"(1000.0, 2500.0]","[50.0, 100.0)",1<=X<4,'female div/dep/mar',none,,bank,rent,none,yes,bad
Pennsylvania,"(-2500.0, -1000.0]",'critical/other existing credit','new car',"(2500.0, 5000.0]","[50.0, 100.0)",1<=X<4,'male single',none,'real estate',none,rent,none,yes,good
Texas,"(-10000.0, -7500.0]",'existing paid',furniture/equipment,"(1000.0, 2500.0]","[20.0, 50.0)",1<=X<4,'male single',,'life insurance',none,own,none,no,bad
Texas,"(-5000.0, -2500.0]",'existing paid','domestic appliance',"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'male mar/wid',none,'real estate',none,own,yes,no,bad
California,"(-10000.0, -7500.0]",'critical/other existing credit',furniture/equipment,"(1000.0, 2500.0]","[0.01, 20.0)",>=7,'male single',none,'life insurance',none,own,none,yes,good
Illinois,"(-10000.0, -7500.0]",'critical/other existing credit',radio/tv,,"[50.0, 100.0)",4<=X<7,'female div/dep/mar',none,'real estate',none,own,yes,no,bad
Michigan,"(20.0, 50.0]",'delayed previously','new car',"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,,none,car,none,,yes,no,good
Missouri,"(-0.01, 0.01]",'existing paid',business,,"[0.0, 0.01)",>=7,'female div/dep/mar',none,'real estate',bank,own,,no,good
New York,"(50.0, 100.0]",'existing paid','new car',"(2500.0, 5000.0]","[50.0, 100.0)",1<=X<4,'female div/dep/mar',none,'life insurance',none,,yes,yes,bad
Pennsylvania,"(-7500.0, -5000.0]",'all paid',other,"(1000.0, 2500.0]","[0.0, 0.01)",>=7,'male single',none,car,stores,own,yes,yes,good
Texas,"(100.0, 500.0]",,'new car',"(500.0, 1000.0]","[100.0, 500.0)",<1,'female div/dep/mar',none,'life insurance',stores,own,none,yes,good
California,"(-10000.0, -7500.0]",'existing paid','new car',"(1000.0, 2500.0]","[20.0, 50.0)",,'female div/dep/mar',none,car,none,rent,none,yes,good
Illinois,"(100.0, 500.0]",'no credits/all paid',business,"(2500.0, 5000.0]","[0.01, 20.0)",1<=X<4,'male single',none,'real estate',none,own,yes,no,good
Maryland,"(-0.01, 0.01]",'critical/other existing credit','new car',,"[0.0, 0.01)",4<=X<7,'male single',none,'life insurance',bank,own,none,no,bad
Michigan,"(-0.01, 0.01]",'delayed previously',business,"(2500.0, 5000.0]","[0.0, 0.01)",1<=X<4,'male single',none,'no known property',none,'for free',,no,bad
Missouri,"(100.0, 500.0]",'existing paid',,"(1000.0, 2500.0]","[50.0, 100.0)",<1,'female div/dep/mar',guarantor,'real estate',none,,none,yes,good
New York,"(20.0, 50.0]",'existing paid',,"(500.0, 1000.0]","[50.0, 100.0)",,'female div/dep/mar',none,'life insurance',none,own,none,no,bad
Pennsylvania,"(0.01, 20.0]",'all paid',education,"(1000.0, 2500.0]","[50.0, 100.0)",4<=X<7,'female div/dep/mar',none,'no known property',bank,'for free',none,yes,good
Texas,"(-0.01, 0.01]",'existing paid',furniture/equipment,"(2500.0, 5000.0]","[0.0, 0.01)",1<=X<4,'female div/dep/mar',none,car,none,,yes,yes,good
California,"(1000.0, 2500.0]",'existing paid',furniture/equipment,"(1000.0, 2500.0]","[50.0, 100.0)",<1,,none,'life insurance',none,own,none,yes,good
Illinois,"(-5000.0, -2500.0]",'all paid',furniture/equipment,,"[500.0, 1000.0)",1<=X<4,'male single',none,'real estate',stores,own,yes,yes,good
Michigan,"(-0.01, 0.01]",'critical/other existing credit',business,"(2500.0, 5000.0]","[0.0, 0.01)",1<=X<4,'male single',,'real estate',none,own,yes,yes,good
Missouri,"(100.0, 500.0]",'existing paid',,"(2500.0, 5000.0]","[0.0, 0.01)",,'female div/dep/mar',,'no known property',,'for free',,yes,good
New York,"(-0.01, 0.01]",'existing paid',radio/tv,,"[0.0, 0.01)",<1,'male single',none,'real estate',none,own,none,no,bad
Pennsylvania,"(-0.01, 0.01]",'existing paid','used car',"(1000.0, 2500.0]","[0.0, 0.01)",>=7,'male single',none,'no known property',bank,'for free',none,no,good
Texas,"(-7500.0, -5000.0]",'existing paid','domestic appliance',"(500.0, 1000.0]","[100.0, 500.0)",unemployed,'female div/dep/mar',none,'life insurance',none,,none,no,good
Texas,"(2500.0, 5000.0]",'existing paid','new car',"(1000.0, 2500.0]","[100.0, 500.0)",,'female div/dep/mar',none,'no known property',,'for free',none,yes,good
California,"(-2500.0, -1000.0]",'existing paid',radio/tv,"(2500.0, 5000.0]","[7500.0, 10000.0)",<1,'female div/dep/mar',none,car,bank,,none,yes,good
Illinois,"(-5000.0, -2500.0]",'all paid','used car',"(2500.0, 5000.0]","[50.0, 100.0)",1<=X<4,'female div/dep/mar',guarantor,car,bank,rent,none,no,good
Indiana,"(-0.01, 0.01]",'delayed previously',furniture/equipment,"(1000.0, 2500.0]","[0.0, 0.01)",4<=X<7,'female div/dep/mar',none,'real estate',none,own,none,yes,bad
Maryland,"(100.0, 500.0]",'no credits/all paid',business,"(10000.0, 12500.0]","[0.0, 0.01)",1<=X<4,'male single',none,car,,own,,no,good
Michigan,"(100.0, 500.0]",'delayed previously',radio/tv,,"[0.0, 0.01)",1<=X<4,,none,'no known property',none,'for free',none,yes,bad
Missouri,"(-5000.0, -2500.0]",'critical/other existing credit','new car',"(2500.0, 5000.0]","[20.0, 50.0)",1<=X<4,,none,'real estate',none,rent,none,no,good
New York,"(100.0, 500.0]",'existing paid',furniture/equipment,"(2500.0, 5000.0]","[0.0, 0.01)",1<=X<4,'female div/dep/mar','co applicant',car,none,rent,none,no,good
Pennsylvania,"(-0.01, 0.01]",'existing paid','new car',"(500.0, 1000.0]","[0.0, 0.01)",1<=X<4,'male div/sep',none,'real estate',none,own,none,yes,bad
Texas,"(0.01, 20.0]",'critical/other existing credit',business,"(2500.0, 5000.0]","[50.0, 100.0)",4<=X<7,'male single',none,'life insurance',,own,none,yes,good
California,"(-0.01, 0.01]",'critical/other existing credit','new car',"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'male single',none,'life insurance',bank,own,none,no,good
Illinois,"(-0.01, 0.01]",'existing paid',business,"(2500.0, 5000.0]","[0.0, 0.01)",1<=X<4,'male div/sep',none,'real estate',bank,own,none,yes,bad
Michigan,"(-7500.0, -5000.0]",'existing paid',furniture/equipment,,"[50.0, 100.0)",<1,'female div/dep/mar',none,car,none,,none,no,good
Missouri,"(-1000.0, -500.0]",'existing paid',radio/tv,"(2500.0, 5000.0]","[20.0, 50.0)",1<=X<4,'male single',none,'no known property',none,'for free',none,no,good
New York,"(-0.01, 0.01]",'existing paid',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",>=7,'male single',,car,none,own,none,yes,bad
Pennsylvania,"(5000.0, 7500.0]",,furniture/equipment,,"[20.0, 50.0)",1<=X<4,,none,'real estate',none,,,yes,bad
Texas,"(-0.01, 0.01]",'all paid','new car',"(1000.0, 2500.0]","[0.0, 0.01)",4<=X<7,'male single',none,'no known property',none,own,none,yes,bad
Alabama,"(-0.01, 0.01]",'critical/other existing credit',furniture/equipment,"(2500.0, 5000.0]","[0.0, 0.01)",1<=X<4,'male single',none,'real estate',none,own,yes,no,bad
California,"(-0.01, 0.01]",'existing paid',education,"(2500.0, 5000.0]","[0.0, 0.01)",>=7,'male single',none,'real estate',none,own,,no,bad
Illinois,"(-2500.0, -1000.0]",'existing paid',radio/tv,"(2500.0, 5000.0]","[50.0, 100.0)",1<=X<4,'female div/dep/mar',none,car,none,own,none,yes,bad
Michigan,"(-7500.0, -5000.0]",'all paid',furniture/equipment,,"[50.0, 100.0)",1<=X<4,'male single',,car,,own,none,yes,good
Missouri,"(20.0, 50.0]",'existing paid',radio/tv,,"[0.0, 0.01)",<1,'male single',none,'life insurance',none,own,none,yes,bad
New York,"(-0.01, 0.01]",'existing paid',furniture/equipment,"(1000.0, 2500.0]","[0.0, 0.01)",<1,'female div/dep/mar','co applicant',car,none,rent,none,no,good
Texas,"(100.0, 500.0]",'existing paid','new car',"(1000.0, 2500.0]","[20.0, 50.0)",<1,'female div/dep/mar',none,car,none,own,yes,yes,bad
California,"(-0.01, 0.01]",'existing paid',education,"(1000.0, 2500.0]","[0.0, 0.01)",>=7,'male single',none,'life insurance',bank,,yes,yes,bad
Florida,"(-0.01, 0.01]",'existing paid',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",4<=X<7,'female div/dep/mar',none,,none,own,none,yes,bad
Illinois,"(-0.01, 0.01]",'delayed previously',radio/tv,"(15000.0, 20000.0]","[0.0, 0.01)",4<=X<7,,none,,none,own,yes,no,bad
Michigan,"(-0.01, 0.01]",'existing paid',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",<1,'female div/dep/mar',none,car,none,own,none,yes,bad
New York,"(-1000.0, -500.0]",'delayed previously',radio/tv,"(2500.0, 5000.0]","[50.0, 100.0)",4<=X<7,'male single',none,'life insurance',bank,own,yes,yes,bad
Texas,"(-2500.0, -1000.0]",'existing paid',education,"(500.0, 1000.0]","[50.0, 100.0)",unemployed,'female div/dep/mar',none,'real estate',none,own,,yes,good
California,"(50.0, 100.0]",'existing paid',repairs,"(1000.0, 2500.0]","[50.0, 100.0)",>=7,,none,car,none,own,none,yes,good
Illinois,"(-0.01, 0.01]",'existing paid',education,"(2500.0, 5000.0]","[0.0, 0.01)",1<=X<4,'male single',none,'life insurance',none,own,yes,yes,good
Michigan,"(-0.01, 0.01]",'critical/other existing credit',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",4<=X<7,'male mar/wid',guarantor,car,none,own,yes,no,good
New York,"(-5000.0, -2500.0]",'critical/other existing credit',radio/tv,"(1000.0, 2500.0]","[50.0, 100.0)",,'male mar/wid',none,'life insurance',none,own,yes,yes,bad
Texas,"(-0.01, 0.01]",'delayed previously',,"(7500.0, 10000.0]","[0.0, 0.01)",<1,'male single',none,car,none,rent,yes,yes,good
California,"(-10000.0, -7500.0]",,,"(2500.0, 5000.0]","[50.0, 100.0)",1<=X<4,'male div/sep',guarantor,'real estate',none,,none,yes,good
Illinois,"(-0.01, 0.01]",'existing paid','new car',"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'female div/dep/mar',none,'life insurance',none,own,,yes,good
Michigan,"(5000.0, 7500.0]",'existing paid','new car',,"[50.0, 100.0)",4<=X<7,'male single',none,'no known property',bank,'for free',none,no,good
New York,"(-10000.0, -7500.0]",'existing paid',education,"(500.0, 1000.0]","[50.0, 100.0)",1<=X<4,'male single',none,,none,rent,none,no,bad
New York,"(-2500.0, -1000.0]",'existing paid',education,"(5000.0, 7500.0]","[20.0, 50.0)",4<=X<7,'male single',none,'no known property',none,'for free',yes,yes,good
Ohio,"(50.0, 100.0]",'existing paid',furniture/equipment,"(1000.0, 2500.0]","[50.0, 100.0)",1<=X<4,'male single',none,'life insurance',none,own,none,no,bad
Texas,"(-7500.0, -5000.0]",'existing paid',,"(1000.0, 2500.0]","[50.0, 100.0)",>=7,'male single','co applicant','real estate',none,own,none,yes,good
California,"(50.0, 100.0]",'delayed previously','new car',"(7500.0, 10000.0]","[100.0, 500.0)",>=7,'male single',none,car,none,own,yes,yes,bad
Illinois,"(-0.01, 0.01]",'critical/other existing credit','used car',"(1000.0, 2500.0]","[0.0, 0.01)",4<=X<7,'male single',,car,none,,yes,no,good
Michigan,"(-0.01, 0.01]",'existing paid',,"(2500.0, 5000.0]","[0.0, 0.01)",unemployed,'male single',none,'no known property',none,'for free',none,yes,good
Michigan,"(50.0, 100.0]",'existing paid','new car',"(500.0, 1000.0]","[0.01, 20.0)",>=7,'male single',none,car,bank,own,none,yes,good
New York,"(-0.01, 0.01]",'existing paid',,"(10000.0, 12500.0]","[0.0, 0.01)",4<=X<7,'male single',none,car,stores,own,yes,yes,good
New York,"(20.0, 50.0]",,business,"(2500.0, 5000.0]","[50.0, 100.0)",,'female div/dep/mar',,car,none,own,none,yes,bad
Ohio,"(-0.01, 0.01]",'critical/other existing credit',furniture/equipment,"(5000.0, 7500.0]","[0.0, 0.01)",>=7,'male single',none,'no known property',none,own,yes,no,good
Texas,"(5000.0, 7500.0]",'existing paid',radio/tv,"(1000.0, 2500.0]","[0.01, 20.0)",1<=X<4,'male mar/wid',none,'real estate',none,rent,none,yes,good
California,"(-7500.0, -5000.0]",'existing paid','new car',"(500.0, 1000.0]","[0.0, 0.01)",1<=X<4,'male mar/wid',none,car,none,own,,no,good
Illinois,"(-0.01, 0.01]",'existing paid',furniture/equipment,"(1000.0, 2500.0]","[0.0, 0.01)",>=7,'male single',none,,none,own,none,no,bad
Michigan,"(100.0, 500.0]",'delayed previously',furniture/equipment,"(1000.0, 2500.0]","[50.0, 100.0)",unemployed,'male single',none,'life insurance',stores,own,yes,no,bad
Texas,"(2500.0, 5000.0]",'critical/other existing credit',education,,"[0.01, 20.0)",1<=X<4,'female div/dep/mar',none,'life insurance',none,own,none,yes,good
Illinois,"(-0.01, 0.01]",'critical/other existing credit',other,,"[0.0, 0.01)",unemployed,'male single','co applicant','no known property',bank,own,yes,yes,bad
Michigan,"(100.0, 500.0]",'all paid',furniture/equipment,"(2500.0, 5000.0]","[7500.0, 10000.0)",1<=X<4,'male single',none,,stores,own,yes,no,good
Texas,"(-0.01, 0.01]",'all paid',business,"(2500.0, 5000.0]","[0.0, 0.01)",1<=X<4,'female div/dep/mar',none,'real estate',stores,own,none,yes,good
Alabama,"(-1000.0, -500.0]",'critical/other existing credit','new car',"(2500.0, 5000.0]","[0.01, 20.0)",>=7,'male single','co applicant','life insurance',none,rent,yes,yes,bad
Illinois,"(5000.0, 7500.0]",'critical/other existing credit',radio/tv,"(2500.0, 5000.0]","[0.01, 20.0)",>=7,'male single',,'life insurance',none,own,none,no,bad
Michigan,"(-0.01, 0.01]",'critical/other existing credit',business,"(2500.0, 5000.0]","[0.0, 0.01)",1<=X<4,'male single',none,'life insurance',none,own,yes,no,bad
Texas,"(-0.01, 0.01]",'existing paid',business,"(5000.0, 7500.0]","[0.0, 0.01)",4<=X<7,'male single',,car,none,own,,yes,bad
Illinois,"(-0.01, 0.01]",'existing paid','new car',"(10000.0, 12500.0]","[0.0, 0.01)",>=7,'male single',none,'life insurance',none,own,yes,no,good
Texas,"(-0.01, 0.01]",'critical/other existing credit','new car',"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'male mar/wid',none,car,,own,none,no,bad
Illinois,"(-0.01, 0.01]",'delayed previously',business,"(2500.0, 5000.0]","[0.0, 0.01)",<1,'male single',none,,bank,own,,no,bad
Texas,"(-0.01, 0.01]",'critical/other existing credit',radio/tv,"(2500.0, 5000.0]","[0.0, 0.01)",,'female div/dep/mar',none,car,none,,yes,yes,bad
Alabama,"(-0.01, 0.01]",'critical/other existing credit',furniture/equipment,"(5000.0, 7500.0]","[0.0, 0.01)",>=7,,none,car,none,own,yes,yes,good
Alabama,"(20.0, 50.0]",'existing paid',radio/tv,"(5000.0, 7500.0]","[100.0, 500.0)",1<=X<4,'male mar/wid',none,car,none,own,none,yes,good
Alabama,"(-7500.0, -5000.0]",'existing paid',radio/tv,"(1000.0, 2500.0]","[50.0, 100.0)",,'male single',none,'real estate',bank,rent,none,yes,good
Alabama,"(-0.01, 0.01]",'existing paid',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",<1,'female div/dep/mar',none,,none,own,,yes,good
Alabama,"(-0.01, 0.01]",'existing paid',education,"(1000.0, 2500.0]","[0.0, 0.01)",<1,'female div/dep/mar',none,'no known property',none,own,none,yes,good
Alabama,"(-0.01, 0.01]",'existing paid',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'male single',,'no known property',none,'for free',,yes,good
Alabama,"(-0.01, 0.01]",'delayed previously',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",,'male mar/wid',none,'real estate',bank,own,none,no,bad
Alabama,"(-0.01, 0.01]",'critical/other existing credit',radio/tv,"(5000.0, 7500.0]","[0.0, 0.01)",<1,'male mar/wid',,,none,'for free',yes,no,bad
Alabama,"(100.0, 500.0]",,business,"(7500.0, 10000.0]","[100.0, 500.0)",4<=X<7,'male single',none,'life insurance',,own,yes,no,good
